id,articleId,article_createdAt,articleType,text,replyId,replyType,reply_createdAt,reply_type,latency_hours,text_preview,scam_hits,pol_hits,health_hits,rule_topic,election_cycle
128,bx1ob5es2umu,2020-03-18 00:51:27.576000+00:00,TEXT,"🌹🌹美國進入國家緊急狀態🌹🌹
相應的措施包括136條。最有效的條款是所有美國需要的產品都可以在美國國內生產，不用再考慮成本多高的問題了，政府會給出很好的補貼方案。這意味著美國製造企業從世界各地歸回美國本土。（有些靠價錢便宜對美國出口賺錢的國家會死掉了，美國需要的全部醫療產品將全面在美國生產）。🎈🎈這是今天美國股市暴漲2000點的根本原因。條款中最關係百姓生活的事情是。1。任何人都可以接受❤️免費冠狀病毒測試。現在所有醫院包括私人診所都可以預約測試了，這個週末有很多藥店也可以測試。人不用進去，開車在外面就可以測試。3月底之前，所有全美國藥店都可以免費測試。2。被確定病毒症狀的人在家14天隔離期間薪水照發，如果有需要休息三個月治療的，薪水也照樣發。3。個人報稅季節從4月15號延期6個月到10月15號之前你欠政府的任何稅都不用付。4。全國的學校在家上課，如果學生沒有iPad，學校免費提供。對那些低收入家庭的學生在家上課期間午餐由學校免費開車送到家裡（❤️在美國當窮人真好）。5。網路公司對所有低收入家庭提供兩個月的免費服務，使他們能够及時通過電視廣播瞭解疫情。6。信用卡公司和銀行對所有消費者提供最低利息的貸款，以支持大家在疫情期間渡過難關。（美國銀行現在資金充足，金融體系很穩固。）
🆘🆘美國國家緊急狀態法案的頒佈在某種程度上類似於二戰時期珍珠港事件後，美國總統發佈的公告。表明在這特別的階段總統有權發佈任何命令以確保美國人民和國家利益。這就像二戰期間美國經濟會暴漲一樣，美國經濟會因為這次疫情的發展反而加速擴張，而並不像有些人想像的疫情會使美國經濟衰退。🌹🌹這場疫情會使美國人民更加團結，在全世界面前再次證明他是最强的國家",UgQL8XABrhVJn3LNYsNv,RUMOR,2020-03-19 04:27:00.076000+00:00,RUMOR,27.59236111111111,"🌹🌹美國進入國家緊急狀態🌹🌹
相應的措施包括136條。最有效的條款是所有美國需要的產品都可以在美國國內生產，不用再考慮成本多高的問題了，政府會給出很好的補貼方案。這意味著美國製造企業從世界各地歸回美國本土。（有些靠價錢便宜對美國出口賺錢的國家會死掉了，美國需要的全部醫療產品將全面在美國生產）。🎈🎈這是今天美國股市暴漲2000點的根本原因。條款中最關係百姓生活的事情是。1。任何人都可以接受❤️免費冠",1,0,0,scam,2020
129,13wgyo5zzayny,2020-03-24 05:58:05.388000+00:00,TEXT,"台灣政府讓老百姓跟白痴一樣每天在藥局門口排隊買口罩...
還說口罩絕對不會輸出到其它國家....？


所以.....這個是什麼東西？🤬
說口罩不出口的，先日本、美國，再來現在是巴拉圭🤬

原來台灣的口罩運送給很多國家

台灣人每星期排隊買口罩😷",fAaKC3EBrhVJn3LNhebe,RUMOR,2020-03-24 07:55:59.837000+00:00,RUMOR,1.965124722222222,"台灣政府讓老百姓跟白痴一樣每天在藥局門口排隊買口罩...
還說口罩絕對不會輸出到其它國家....？


所以.....這個是什麼東西？🤬
說口罩不出口的，先日本、美國，再來現在是巴拉圭🤬

原來台灣的口罩運送給很多國家

台灣人每星期排隊買口罩😷",0,0,0,other,2020
130,mmsg6w64i3di,2023-12-19 09:03:43.770000+00:00,TEXT,"香蕉--請耐心看完！

香蕉--不要一次吃三根
香蕉不能放進冰箱？你知道原因嗎？
美國食品及藥物管理局宣佈，允許香蕉業宣傳香蕉能降低血壓高和中風機會。
讀完這篇文章，你將會對「香蕉」有另外一種看法。

香蕉含有三種天然糖份：
蔗糖、果糖和葡萄糖；再加上纖維質。
研究顯示，兩條香蕉，可以提供足夠能量維持90分鐘劇烈的運動。難怪很多世界知名的運動員都以香蕉為首選生果。
 但是，香蕉不單只提供能量。香蕉還可以幫我們克服或治療好多病症和身體狀況，使我們必需把香蕉加進每天的餐單。

1、抑鬱症：
最近一項調查發現，患抑鬱症的人，在吃過香蕉後，感覺好好多!因為香蕉含胺基酸，會轉化成血清促進素，令人鬆馳、提升情緒。

2、貧血 ：
香蕉鐵質含量高，能刺激血液內的血色素。

3、血壓高 ：
香蕉含極高量的鉀，但鹽份低，最理想是降血壓。最近，美國食品及藥物管理局宣佈，允許香蕉業宣傳香蕉能降低血壓高和中風機會。

4、腦力 ：
在英國Twickenha就有200名學生，為了要提升腦力，幫助考試，在學期開始，於早餐、小休和午飯，都吃適量香蕉。研究顯示含豐富鉀質的香蕉，能提高學生的專注力，對他們讀書有所幫助。

5、便秘 ：
香蕉的纖維質很高，可幫助回覆腸胃正常活動! 消除便秘，無需服用輕瀉劑。

6、宿醉 ：
香蕉加蜜糖可以即時解酒。香蕉鬆馳胃部，蜜糖提升血糖水平，舒緩精神。

7、心絞痛 ：
香蕉對身體有一種天然的制酸性，有鎮痛作用。

8、早上無精打彩 ：
早餐後午飯前，吃少量香蕉可保持血糖水平。

9、蚊釘蟲咬 ：
用香蕉皮內部輕擦患處，可退腫消炎。

10、緊張 ：
香蕉的維生素 B含量高，可幫助抒緩神經系統。

11、超重 ：
奧地利心理學學校研究發現，工作壓力大，使員工會不斷進食巧力克和薯片去抒緩情緒。研究員對5000名醫院的人做研究，發現體型肥胖的，通常都是職司壓力非常大的工作。研究總結認為，要避免引起對抒緩情緒食物的欲念，就應該約每兩小時吃一點高炭水化合物的食物，以降低身體內的血糖水平。

12、胃潰瘍 ：
香蕉是調理腸胃失調的食方，因為香蕉有著柔軟的纖維而且柔滑。對於長期患者來說，香蕉是唯一可以進食的未煮熟食物，而不會有不良反應。香蕉還可以中和胃酸和減少疼痛。

13、體溫控制 ：
在不同國家、地區和文化中，都有把香蕉作為一種「降溫」的果物，可以用作降低身、心的熱度。在泰國，孕婦為了使嬰兒出生時有較為涼快的環境，臨盆時就會吃香蕉。

14、戒菸 ：
香蕉可以幫助戒菸。香蕉含維生素B6 和B12，也含鉀和鎂，可以復元戒菸者因為沒有了尼古丁刺激的影響。
 
15、壓力 ：
香蕉所含的鉀，可以調節心跳使之正常化，從而將氧氣順利送到大腦，及調節當受到壓力緊張時，我們的新陳代謝就會加快，因而使鉀的水平下降。
鉀含量高的香蕉，正好作補充。

16、中風 ：
據著名醫學雜誌'The New England Journal of Medicine'的研究指出，長期吃香蕉，中風死亡的機
會率大大降低40%。

17、香蕉的確可以治療許多疾病。
如果跟蘋果比，香蕉多四倍蛋白質、
 多兩倍碳水化合物、多三倍磷質、
多五倍維生素A和鐵質、多兩倍其他維生素和礦物質。香蕉也含豐富的鉀，是最有益的食物。所以，應該把那句老句子改為：「一日一香蕉，醫生遠離我。」

18、猴子經常都情緒高漲和開心，應該是吃很多香蕉的原因。還有，想皮鞋潔亮如新？嘗試用香蕉皮的裡面，直接擦到皮鞋上，然後用乾布擦淨，效果真神奇！

19、緩解眼睛干澀避免其過早衰老：
在電腦前工作的人常常會覺得眼睛乾澀或紅腫、疼痛，如果每天吃一根香蕉，就能起到一定的緩解作用。
 這是台灣番薯藤健康網站的一篇文章日前告訴讀者的。
文章中指出，香蕉保護眼睛的功能首先和其中含量豐富的鉀有關。人體攝入鹽份過多，會導致細胞中存留大量的水分，引起眼睛紅腫。香蕉中的鉀可以幫助人體排出這些多餘的鹽分，讓身體達到鉀鈉平衡，緩解眼睛的不適症狀。

此外，香蕉中含有大量的胡蘿素。當人體缺乏這種物質時，眼睛就會變得疼痛、乾澀、眼珠無光、失水少神，多吃香蕉不僅可減輕這些症狀，還可在一定程度上緩解眼睛疲勞，避免其過早衰老!

但是......這麼多的好處，到底跟不要把香蕉放進冰箱有什麼關係呢？香蕉是越熟透越有效果，就是要叫你趕快把香蕉都吃光，而不要放入冰箱冷藏，忘了他的存在。",_ffg7owBAjOeMOklWDiT,RUMOR,2024-01-09 15:38:49.361000+00:00,RUMOR,510.5848863888889,"香蕉--請耐心看完！

香蕉--不要一次吃三根
香蕉不能放進冰箱？你知道原因嗎？
美國食品及藥物管理局宣佈，允許香蕉業宣傳香蕉能降低血壓高和中風機會。
讀完這篇文章，你將會對「香蕉」有另外一種看法。

香蕉含有三種天然糖份：
蔗糖、果糖和葡萄糖；再加上纖維質。
研究顯示，兩條香蕉，可以提供足夠能量維持90分鐘劇烈的運動。難怪很多世界知名的運動員都以香蕉為首選生果。
 但是，香蕉不單只提供能量。香蕉",0,0,2,health,2024
131,1aptmdrpxhwov,2024-02-26 10:39:18.290000+00:00,TEXT,这個是我的代工的對話 妳都可以看一下 都是有收到提款卡和材料還有補助金的 這個妳可以放心,rps6AI4BBMtPEaE0W4T-,RUMOR,2024-03-02 17:33:28.445000+00:00,RUMOR,126.90282083333334,这個是我的代工的對話 妳都可以看一下 都是有收到提款卡和材料還有補助金的 這個妳可以放心,1,0,0,scam,2024
132,16ftexactl8,2023-12-11 16:20:15.078000+00:00,TEXT,紅利行動是由我們上宇投資聯合外資主力以及國內知名公司共同發起的一個佈局操作,U-SC_5IBd8PNbJEMKtRk,RUMOR,2024-11-06 03:26:13.604000+00:00,RUMOR,7931.099590555556,紅利行動是由我們上宇投資聯合外資主力以及國內知名公司共同發起的一個佈局操作,2,0,0,scam,2024
133,1zd60xzdjrl2q,2019-12-12 03:34:35.710000+00:00,TEXT,https://youtu.be/ozHchE1uIU4,mlZq-G4BV0DITCqGtTFQ,RUMOR,2019-12-12 04:42:53.093000+00:00,RUMOR,1.1381619444444444,https://youtu.be/ozHchE1uIU4,0,0,0,other,2020
134,1bfu9qk3hlh54,2023-11-29 09:30:57.154000+00:00,TEXT,【只差一步即可週週抽iPhone 15】感謝您對iPASS MONEY的支持，特別提醒您別錯過這波抽獎活動！只要下載iPASS MONEY APP並登入，年底前筆筆消費繳費均可抽好禮！越早參加機會越多，立即下載抽大獎＞ https://i-pass.co/5a9kbf,vPYfJIwBAjOeMOklHUD7,OPINIONATED,2023-12-01 06:44:28.283000+00:00,OPINIONATED,45.22531361111111,【只差一步即可週週抽iPhone 15】感謝您對iPASS MONEY的支持，特別提醒您別錯過這波抽獎活動！只要下載iPASS MONEY APP並登入，年底前筆筆消費繳費均可抽好禮！越早參加機會越多，立即下載抽大獎＞ https://i-pass.co/5a9kbf,0,0,0,other,2024
135,2y6vj7lhzoj42,2020-04-04 04:09:55.234000+00:00,TEXT,"新冠病毒大流行--
全球停火，
共同面對真正的敵人！ - https://secure.avaaz.org/campaign/ct/global_ceasefire_loc/?xnLldqb ",HQ5HbXEBrhVJn3LNbt-R,OPINIONATED,2020-04-12 07:25:30.128000+00:00,OPINIONATED,195.25969277777776,"新冠病毒大流行--
全球停火，
共同面對真正的敵人！ - https://secure.avaaz.org/campaign/ct/global_ceasefire_loc/?xnLldqb ",0,0,2,health,2020
136,26kzg5wl8g5zs,2020-01-17 16:10:40.001000+00:00,TEXT,"台灣人卻在無知國家排行中排第三名。
 
出國對於台灣人來說不再是遙不可及的夢想，加上媒體科技的進步，透過電視、手機等媒介就可以一覽天下事，但手機不離身的台灣人在無知國家排行中竟站上第三名，2016 年英國「易普索莫里」（Ipsos MORI）組織做一項「無知國家排行」，台灣名列第三，僅次於印度與中國。",m2B7tW8Bd3n3h-WYpec8,OPINIONATED,2020-01-17 21:49:36.955000+00:00,OPINIONATED,5.64915388888889,"台灣人卻在無知國家排行中排第三名。
 
出國對於台灣人來說不再是遙不可及的夢想，加上媒體科技的進步，透過電視、手機等媒介就可以一覽天下事，但手機不離身的台灣人在無知國家排行中竟站上第三名，2016 年英國「易普索莫里」（Ipsos MORI）組織做一項「無知國家排行」，台灣名列第三，僅次於印度與中國。",0,1,0,political,2020
137,2ql7994pr8iop,2024-02-23 14:54:45.175000+00:00,TEXT,https://binam2link.top/share/phz6AnZeoQ,-RAydI4B0DEb0v6cs9Yf,RUMOR,2024-03-25 06:01:03.519000+00:00,RUMOR,735.1050955555555,https://binam2link.top/share/phz6AnZeoQ,0,0,0,other,2024
138,21hsgloq6vywa,2024-01-20 15:41:52.505000+00:00,TEXT,"工作內容是台灣前百強的能源訂單，有風能源、水能源、油能等 那我們主要是做太陽能的訂單喔

公司是Iberdrola國際能源公司，那委託我們CPTMK團隊協助管理亞洲區運營，團隊有經過FCA監管，監管編號為606110，本團隊為亞洲區協助管理業務，亞洲區各職員接為本團隊負責接洽與聯繫

工作時間為下午3點晚上7點9點 一天3個時段，休假方面的話就是六日固定休息。 薪資方面3天約2000左右(依當下市場價格賺取價差而定)

工作內容的步驟
工作步驟主管會給你訂單相關資料，您幫公司把資料key上即可，工作內容不會太複雜我會協助你完成工作相關作業",nviQq40BAjOeMOklQDic,RUMOR,2024-02-15 06:59:34.170000+00:00,RUMOR,615.2949069444445,"工作內容是台灣前百強的能源訂單，有風能源、水能源、油能等 那我們主要是做太陽能的訂單喔

公司是Iberdrola國際能源公司，那委託我們CPTMK團隊協助管理亞洲區運營，團隊有經過FCA監管，監管編號為606110，本團隊為亞洲區協助管理業務，亞洲區各職員接為本團隊負責接洽與聯繫

工作時間為下午3點晚上7點9點 一天3個時段，休假方面的話就是六日固定休息。 薪資方面3天約2000左右(依當下市",2,0,0,scam,2024
139,13c7qlfwdana4,2024-03-24 03:34:45.222000+00:00,TEXT,你好請問你是在哪裡加到我加到我是想提高收入還是有什麼目標呀~,jp1Zb44BBMtPEaE0kQi8,NOT_ARTICLE,2024-03-24 07:25:24.796000+00:00,NOT_ARTICLE,3.844326111111111,你好請問你是在哪裡加到我加到我是想提高收入還是有什麼目標呀~,0,0,0,other,2024
140,3p3lew7klk1db,2024-01-26 13:31:07.093000+00:00,TEXT,育連，老師私人的手機摔壞了也按不了，你重新加一下老師的line,afdsR40BAjOeMOklZ6gA,RUMOR,2024-01-26 20:18:23.102000+00:00,RUMOR,6.787780277777777,育連，老師私人的手機摔壞了也按不了，你重新加一下老師的line,0,0,0,other,2024
141,ouxz5xyek19v,2020-02-12 15:08:22.917000+00:00,TEXT,口罩經過電鍋乾蒸五分鐘後，不會減少其防護力和品質。,DUVbOnABHjv_5zI2MlyW,RUMOR,2020-02-12 17:03:40.181000+00:00,RUMOR,1.9214622222222224,口罩經過電鍋乾蒸五分鐘後，不會減少其防護力和品質。,0,0,0,other,2020
142,1xwgtnj947u0r,2020-01-28 05:01:32.057000+00:00,TEXT,"馬來西亞的温秀枝醫師，時刻關心著每個人的健康和生命，希望在這流感和冠狀病毒來襲的日子裡能為大家做些什麼。同時請廣大環保酵素推廣者能照顧好自己的身體，並把這些健康生活方式告訴更多人，祈願所有人都能健康！
在此溫醫師整理了一下日常生活以及感冒發燒咳嗽時的處理方式，分享給大家。
http://www.evokelove.org/blog/04c37c42a7f",0GMp628Bd3n3h-WYz_en,RUMOR,2020-01-28 07:59:43.526000+00:00,RUMOR,2.9698525,"馬來西亞的温秀枝醫師，時刻關心著每個人的健康和生命，希望在這流感和冠狀病毒來襲的日子裡能為大家做些什麼。同時請廣大環保酵素推廣者能照顧好自己的身體，並把這些健康生活方式告訴更多人，祈願所有人都能健康！
在此溫醫師整理了一下日常生活以及感冒發燒咳嗽時的處理方式，分享給大家。
http://www.evokelove.org/blog/04c37c42a7f",0,0,3,health,2020
143,25qadm1oyo105,2019-12-12 12:47:05.437000+00:00,TEXT,https://health.ettoday.net/news/1599655?from=fb_et_share,g1aX-m4BV0DITCqGZl8Z,NOT_RUMOR,2019-12-12 14:50:56.372000+00:00,NOT_RUMOR,2.064148611111112,https://health.ettoday.net/news/1599655?from=fb_et_share,0,0,0,other,2020
144,2vb9how77q2hn,2019-11-17 15:12:24.603000+00:00,TEXT,https://m.ntdtv.com/b5/2019/11/16/a102708399.html,Oli0J28Bd3n3h-WYd0Fp,OPINIONATED,2019-12-21 09:05:36.103000+00:00,OPINIONATED,809.8865277777778,https://m.ntdtv.com/b5/2019/11/16/a102708399.html,0,0,0,other,2020
145,3ile5ucdbiz6o,2024-02-07 07:15:50.364000+00:00,TEXT,進入IT技術部門追損挽回小組是需要名額的您今天有時間嗎？有時間我幫您預約技術員來協助追回您的損失,tIKaw48B3RbBUEe2zl4t,RUMOR,2024-05-29 09:07:33.549000+00:00,RUMOR,2689.8619958333334,進入IT技術部門追損挽回小組是需要名額的您今天有時間嗎？有時間我幫您預約技術員來協助追回您的損失,0,0,0,other,2024
